"","id","latitude","longitude","price","region","neigborhood"
"1459",12621291,"42.35299011","-71.07811943",199,"02116","Back Bay East"
"1460",12914154,"42.3500798","-71.08920626",120,"02115","Back Bay"
"1461",414419,"42.3538696","-71.07972258",175,"02116","Back Bay"
"1462",21337,"42.34642478","-71.07827019",329,"02116","Back Bay"
"1463",5919529,"42.35037049","-71.07034497",550,"02115","Back Bay"
"1464",5870309,"42.3450741","-71.08048463",319,"02116","Back Bay East"
"1465",6991310,"42.34940732","-71.08443317",250,"02116","Prudential / St. Botolph"
"1466",14422695,"42.34491407","-71.079887",119,"02215","Back Bay East"
"1467",5903001,"42.35000583","-71.07757407",325,"02116","Back Bay"
"1468",472070,"42.35147092","-71.08320444",150,"02116","Back Bay"
"1469",6017574,"42.35047673","-71.08577906",425,"02115","Back Bay East"
"1470",11211273,"42.35055709","-71.0833626",199,"02116","Back Bay East"
"1471",14085771,"42.34949953","-71.08592548",310,"02116","Back Bay"
"1472",1234740,"42.35449667","-71.07241061",389,"02115","Prudential / St. Botolph"
"1473",9180947,"42.35491207","-71.07642598",145,"02115","Back Bay East"
"1474",13391640,"42.35502416","-71.07523426",200,"02116","Back Bay"
"1475",7853079,"42.35061787","-71.08279118",568,"02215","Prudential / St. Botolph"
"1476",14422439,"42.34614524","-71.08002038",119,"02116","Back Bay East"
"1477",4132983,"42.34602594","-71.07991736",363,"02215","Back Bay East"
"1478",13848636,"42.34776636","-71.0860833",400,"02116","Prudential / St. Botolph"
"1479",7475215,"42.35097324","-71.08144481",150,"02116","Back Bay"
"1480",9252183,"42.35068464","-71.08228084",160,"02116","Back Bay"
"1481",11980767,"42.35128637","-71.08865659",160,"02116","Back Bay"
"1482",2723274,"42.34951621","-71.07101195",250,"02115","Back Bay"
"1483",8737466,"42.35328034","-71.07168887",169,"02116","Back Bay East"
"1484",13864771,"42.3493272","-71.09058849",89,"02115","Back Bay"
"1485",9992143,"42.34651763","-71.07772599",319,"02116","Back Bay West"
"1486",9228519,"42.35355224","-71.07990482",189,"02116","Back Bay East"
"1487",10293480,"42.3497066","-71.0846244",299,"02116","Prudential / St. Botolph"
"1488",6213822,"42.34588119","-71.07862399",183,"02115","Back Bay East"
"1489",3673688,"42.34505122","-71.07988911",699,"02116","Back Bay"
"1490",12865092,"42.3441396","-71.08409557",100,"02116","Back Bay West"
"1491",3591388,"42.34931436","-71.08769559",275,"02116","Back Bay"
"1492",9473816,"42.35192164","-71.07941321",159,"02116","Back Bay East"
"1493",14552102,"42.34926998","-71.09050312",279,"02116","Back Bay"
"1494",12291029,"42.35153136","-71.0832367",200,"02116","Back Bay West"
"1495",10881994,"42.34903397","-71.09096559",207,"02116","Back Bay"
"1496",13912943,"42.35010586","-71.08383847",218,"02116","Back Bay"
"1497",14388025,"42.35244603","-71.08223439",84,"02116","Prudential / St. Botolph"
"1498",4377247,"42.35468546","-71.08154426",259,"02116","Back Bay"
"1499",7474615,"42.35069866","-71.08233055",148,"02116","Back Bay East"
"1500",13110631,"42.34336778","-71.08295284",130,"02116","Back Bay"
"1501",3870046,"42.35009092","-71.08179656",300,"02116","Prudential / St. Botolph"
"1502",789843,"42.3508448","-71.08558354",250,"02116","Back Bay East"
"1503",2247190,"42.34649331","-71.07962505",363,"02116","Back Bay East"
"1504",4409819,"42.35030825","-71.0705645",267,"02116","Back Bay East"
"1505",3410087,"42.35272684","-71.08193619",119,"02116","Prudential / St. Botolph"
"1506",7194793,"42.34940349","-71.08680791",140,"02215","Back Bay"
"1507",12897110,"42.34448567","-71.0807626",176,"02115","Jeffries Point"
"1508",6075481,"42.35281513","-71.08121725",200,"02115","Eagle Hill"
"1509",13060113,"42.35139993","-71.0765082",550,"02116","Jeffries Point"
"1510",3704801,"42.34610829","-71.07809503",150,"02115","Jeffries Point"
"1511",10569282,"42.35395557","-71.07444556",379,"02115","East Boston"
"1512",9504314,"42.35410872","-71.07290449",300,"02116","Jeffries Point"
"1513",14714374,"42.34717511","-71.07825316",130,"02116","East Boston"
"1514",13912470,"42.34996452","-71.08438876",256,"02116","Jeffries Point"
"1515",13912467,"42.35047733","-71.08384619",296,"02115","East Boston"
"1516",2246959,"42.34648274","-71.07967502",363,"02116","East Boston"
"1517",2656568,"42.34807209","-71.07663899",600,"02116","East Boston"
"1518",14819717,"42.35213621","-71.07610266",225,"02116","Jeffries Point"
"1519",9504177,"42.35264095","-71.07329225",450,"02116","East Boston"
"1520",6882615,"42.34929912","-71.08347012",160,"02116","East Boston"
"1521",5899031,"42.35264244","-71.07614546",350,"02116","Eagle Hill"
"1522",1868513,"42.34619686","-71.07856622",298,"02115","Jeffries Point"
"1523",11371205,"42.34988125","-71.082218",200,"02116","East Boston"
"1524",12998272,"42.34892169","-71.09035525",286,"02128","Jeffries Point"
"1525",14386825,"42.3505148","-71.08518782",74,"02128","East Boston"
"1526",197146,"42.34794627","-71.08488222",356,"02128","East Boston"
"1527",4358181,"42.35291931","-71.07898548",130,"02128","East Boston"
"1528",4080849,"42.34398793","-71.08232026",250,"02128","Eagle Hill"
"1529",12092499,"42.35012483","-71.0899974",200,"02128","Jeffries Point"
"1530",10454061,"42.35000048","-71.08278844",129,"02128","Jeffries Point"
"1531",10945558,"42.34668562","-71.07957332",349,"02128","East Boston"
"1532",3458030,"42.34465973","-71.0799936",500,"02128","East Boston"
"1533",4432035,"42.34975716","-71.0877545",248,"02128","Central-Maverick Square / Paris Street"
"1534",13992811,"42.35162689","-71.08249269",97,"02128","Jeffries Point"
"1535",7881551,"42.35316903","-71.07888777",210,"02128","Central-Maverick Square / Paris Street"
"1536",10701625,"42.34483511","-71.08075173",249,"02128","East Boston"
"1537",10409490,"42.35055496","-71.07939899",69,"02128","East Boston"
"1538",14713259,"42.34924409","-71.07792578",130,"02128","East Boston"
"1539",3867014,"42.35352794","-71.08146327",270,"02128","Jeffries Point"
"1540",13959444,"42.34274931","-71.08316523",450,"02128","East Boston"
"1541",1589392,"42.35441479","-71.07794303",130,"02128","East Boston"
"1542",11455804,"42.36772573","-71.03980252",207,"02128","East Boston"
"1543",1066742,"42.3830112","-71.03889483",200,"02128","East Boston"
"1544",8982616,"42.36937694","-71.03334518",65,"02128","East Boston"
"1545",9273,"42.36460804","-71.02902056",225,"02128","Central-Maverick Square / Paris Street"
"1546",8326439,"42.38850904","-71.00363143",48,"02128","Central-Maverick Square / Paris Street"
"1547",13820571,"42.36699756","-71.03594265",65,"02128","Jeffries Point"
"1548",13926704,"42.3898975","-71.00338987",48,"02128","East Boston"
"1549",4107959,"42.3694918","-71.03659328",119,"02128","East Boston"
"1550",5940866,"42.3761932","-71.03354035",75,"02128","East Boston"
"1551",6436334,"42.36460886","-71.02949758",150,"02128","East Boston"
"1552",1147871,"42.37761184","-71.03519758",95,"02128","Jeffries Point"
"1553",14885796,"42.36961258","-71.03927684",90,"02128","East Boston"
"1554",1458081,"42.37111661","-71.03339769",210,"02128","Eagle Hill"
"1555",4868653,"42.38071368","-71.03300608",95,"02128","Jeffries Point"
"1556",2441095,"42.38016342","-71.03585166",99,"02128","Jeffries Point"
"1557",7634067,"42.36661579","-71.03721079",50,"02128","Central-Maverick Square / Paris Street"
"1558",12646288,"42.36970192","-71.032283",115,"02128","Jeffries Point"
"1559",8846849,"42.37450566","-71.03220529",70,"02128","Jeffries Point"
"1560",1178162,"42.37779634","-71.03466633",95,"02128","Eagle Hill"
"1561",13908638,"42.36952991","-71.03515085",99,"02128","Jeffries Point"
"1562",1178106,"42.37668853","-71.03428152",77,"02128","East Boston"
"1563",13433317,"42.38158617","-71.02917177",119,"02128","East Boston"
"1564",6142396,"42.36866337","-71.03492955",56,"02128","East Boston"
"1565",13908031,"42.36860055","-71.0337864",89,"02128","East Boston"
"1566",14564883,"42.38242834","-71.03155467",129,"02128","East Boston"
"1567",13884549,"42.36664961","-71.03786795",65,"02128","Eagle Hill"
"1568",12580274,"42.37664361","-71.03147889",65,"02128","Central-Maverick Square / Paris Street"
"1569",12891323,"42.37049927","-71.03556084",85,"02128","East Boston"
"1570",11695285,"42.37505927","-71.03432593",215,"02128","East Boston"
"1571",11498583,"42.36614916","-71.03943971",60,"02128","East Boston"
"1572",14824568,"42.38171108","-71.04086594",128,"02128","Jeffries Point"
"1573",11498523,"42.36663691","-71.03884285",60,"02128","Jeffries Point"
"1574",8859689,"42.37574655","-71.02989414",250,"02128","Central-Maverick Square / Paris Street"
"1575",6614984,"42.36948972","-71.03601135",129,"02128","Central-Maverick Square / Paris Street"
"1576",9531326,"42.38982827","-71.0051918",72,"02128","East Boston"
"1577",11398953,"42.36798435","-71.03780898",99,"02128","Jeffries Point"
"1578",9382898,"42.37914285","-71.03956381",35,"02128","East Boston"
"1579",2634361,"42.38911961","-71.00074121",68,"02128","Eagle Hill"
"1580",1141522,"42.37751972","-71.03418118",95,"02128","East Boston"
"1581",7809904,"42.3700513","-71.04169711",130,"02128","Jeffries Point"
"1582",13233001,"-71.00627385","f",NA,"02128","East Boston"
"1583",11498416,"42.36777208","-71.03788731",60,"02128","East Boston"
"1584",10056496,"42.38953063","-71.00585743",250,"02128","East Boston"
"1585",11334091,"42.3808084","-71.03744226",75,"02128","East Boston"
"1586",11866869,"42.37234908","-71.04158969",70,"02128","Central-Maverick Square / Paris Street"
"1587",13594886,"42.36849763","-71.0337061",103,"02128","East Boston"
"1588",11579622,"42.36810492","-71.0362617",85,"02128","East Boston"
"1589",7678756,"42.37990035","-71.02960254",95,"02128","Jeffries Point"
"1590",1059604,"42.38149456","-71.03870564",275,"02128","Central-Maverick Square / Paris Street"
"1591",8252058,"42.37208005","-71.03198309",80,"02128","East Boston"
"1592",12560987,"42.3671268","-71.03780592",99,"02128","East Boston"
"1593",12233285,"42.36692837","-71.04017264",60,"02128","East Boston"
"1594",12233225,"42.36731306","-71.03878925",60,"02128","East Boston"
"1595",6337106,"42.36858285","-71.03427481",105,"02128","East Boston"
"1596",9958026,"42.38013874","-71.03476478",80,"02128","Jeffries Point"
"1597",5616179,"42.36695966","-71.03277789",140,"02128","East Boston"
"1598",14168664,"42.3794189","-71.02152948",115,"02128","East Boston"
"1599",9858437,"42.38216086","-71.02883782",145,"02128","East Boston"
"1600",8514932,"42.3662254","-71.03729354",115,"02128","East Boston"
"1601",8469735,"42.38998168","-71.00282202",50,"02128","Jeffries Point"
"1602",12971157,"42.36959472","-71.0399765",65,"02128","Eagle Hill"
"1603",182049,"42.37979972","-71.03325136",300,"02128","East Boston"
"1604",7482338,"42.37615402","-71.03819742",83,"02128","East Boston"
"1605",2634499,"42.3845971","-71.00312329",64,"02128","Jeffries Point"
"1606",9897713,"42.38023267","-71.02894337",63,"02128","Central-Maverick Square / Paris Street"
"1607",5990808,"42.36479683","-71.03031285",189,"02128","East Boston"
"1608",12233043,"42.36893354","-71.03871042",60,"02128","Central-Maverick Square / Paris Street"
"1609",14083611,"42.36800729","-71.03531796",99,"02128","East Boston"
"1610",9698226,"-71.00739903","t",NA,"02128","East Boston"
"1611",2778656,"42.37510687","-71.03371266",150,"02110","East Boston"
"1612",13874533,"42.37565866","-71.03266073",133,"02128","East Boston"
"1613",4614037,"42.38041097","-71.03069534",250,"02128","East Boston"
"1614",11593592,"42.36638654","-71.03328309",98,"02128","Jeffries Point"
"1615",9711934,"42.36740937","-71.03681608",77,"02128","Eagle Hill"
"1616",13969217,"42.38137918","-71.0395257",128,"02128","East Boston"
"1617",13100828,"42.36913651","-71.04094378",130,"02110","Central-Maverick Square / Paris Street"
"1618",8064980,"42.37484037","-71.03204554",70,"02128","Jeffries Point"
"1619",8134231,"42.37441281","-71.03399091",300,"02128","East Boston"
"1620",10233104,"42.36856642","-71.04089839",60,"02128","East Boston"
"1621",238846,"42.38066058","-71.03503979",300,"02128","East Boston"
"1622",12051674,"42.36485174","-71.03016542",144,"02128","East Boston"
"1623",14885917,"42.37376239","-71.03807668",60,"02128","Central-Maverick Square / Paris Street"
"1624",57800,"42.38302131","-71.0003318",70,"02128","East Boston"
"1625",8970779,"42.36902328","-71.0415446",95,"02128","Jeffries Point"
"1626",8118718,"42.36909433","-71.03344142",85,"02128","Central-Maverick Square / Paris Street"
"1627",14918032,"42.37705141","-71.03118866",359,"02128","Jeffries Point"
"1628",13393418,"42.3777568","-71.03474222",135,"02128","Eagle Hill"
"1629",1042420,"42.38362468","-71.02023226",112,"02128","Jeffries Point"
"1630",6314998,"42.38452907","-71.004437",68,"02128","Jeffries Point"
"1631",14072546,"42.36919461","-71.03607045",99,"02128","East Boston"
"1632",14344516,"42.37109354","-71.04210764",149,"02128","East Boston"
"1633",7035556,"42.36382706","-71.02930344",150,"02128","East Boston"
"1634",8757949,"42.37240877","-71.03867839",65,"02128","Jeffries Point"
"1635",10411383,"42.37694736","-71.03023024",250,"02128","Eagle Hill"
"1636",13613562,"42.36511218","-71.03151329",174,"02128","Jeffries Point"
"1637",13394184,"42.36925901","-71.03613369",30,"02128","East Boston"
"1638",1497879,"42.36688488","-71.03615063",89,"02128","East Boston"
"1639",11333422,"42.37899564","-71.03625737",95,"02128","East Boston"
"1640",8624898,"42.37574267","-71.03180237",150,"02128","East Boston"
"1641",8166076,"42.37829768","-71.03398043",250,"02128","Jeffries Point"
"1642",14178758,"42.37199624","-71.03800736",85,"02128","Eagle Hill"
"1643",14072256,"42.36947993","-71.03625961",99,"02128","East Boston"
"1644",10132073,"42.37045481","-71.04025851",150,"02128","Jeffries Point"
"1645",14522917,"42.37822138","-71.03031215",140,"02128","Jeffries Point"
"1646",8231382,"42.37671713","-71.0365503",99,"02128","East Boston"
"1647",10524612,"42.36996541","-71.0398749",99,"02128","East Boston"
"1648",12604733,"42.36670232","-71.04192446",199,"02128","East Boston"
"1649",5364137,"42.38618711","-71.00461976",70,"02128","Jeffries Point"
"1650",4315439,"42.38921071","-71.00268252",80,"02128","East Boston"
"1651",13046976,"42.37913076","-71.03982748",145,"02128","East Boston"
"1652",7033732,"42.3670982","-71.03334924",110,"02128","East Boston"
"1653",611081,"42.38167016","-71.03991829",175,"02128","East Boston"
"1654",13816458,"42.37003918","-71.0398908",40,"02128","Charlestown"
"1655",7984949,"42.36924094","-71.04154479",89,"02128","Charlestown"
"1656",4314054,"42.36781283","-71.0348502",105,"02128","Charlestown"
"1657",12308927,"42.36692053","-71.03828529",44,"02128","Charlestown"
"1658",118905,"42.37932676","-71.03376094",320,"02128","Charlestown"
"1659",20000,"42.38382804","-71.00038139",75,"02128","Charlestown"
"1660",14532696,"42.38817299","-71.01272171",95,"02128","Charlestown"
"1661",8065282,"42.37496575","-71.03336978",181,"02128","Charlestown"
"1662",4820071,"42.37416923","-71.03424003",120,"02128","Medford Street / The Neck"
"1663",9751520,"42.36582858","-71.03528527",70,"02128","Charlestown"
"1664",9145242,"42.37657262","-71.03294266",89,"02128","Charlestown"
"1665",13421289,"42.36839969","-71.03626337",115,"02128","Charlestown"
"1666",7178893,"42.38160866","-71.03492188",124,"02128","Charlestown"
"1667",11618815,"42.36629604","-71.03800818",99,"02128","Charlestown"
"1668",14141920,"42.36821051","-71.03430492",88,"02128","Charlestown"
"1669",5478135,"42.38363706","-71.00009992",195,"02128","Charlestown"
"1670",10356880,"42.36422866","-71.02934771",70,"02128","Medford Street / The Neck"
"1671",3615760,"42.36735647","-71.03920033",110,"02128","Charlestown"
"1672",9390951,"42.36670993","-71.03712593",125,"02129","Medford Street / The Neck"
"1673",1051482,"42.38154191","-71.03806232",275,"02129","Charlestown"
"1674",4475740,"42.36622622","-71.03143059",65,"02129","Charlestown"
"1675",14262627,"42.3640692","-71.02896741",87,"02129","Charlestown"
"1676",12699603,"42.38366041","-71.00026054",225,"02129","Charlestown"
"1677",7489883,"42.37871046","-71.03297003",60,"02129","Charlestown"
"1678",3802530,"42.38736001","-71.01041902",150,"02129","Charlestown"
"1679",14075290,"42.36833507","-71.03603398",99,"02129","Charlestown"
"1680",1066767,"42.38368489","-71.03808076",275,"02129","Charlestown"
"1681",4638356,"42.37712966","-71.03673317",85,"02129","Charlestown"
"1682",12436115,"42.36392609","-71.03033901",135,"02129","Charlestown"
"1683",8716849,"42.36472851","-71.03214033",100,"02129","Charlestown"
"1684",3917027,"42.38468604","-71.00463999",72,"02129","Charlestown"
"1685",10945407,"42.38968173","-71.00471442",230,"02129","Charlestown"
"1686",8340599,"42.37243758","-71.03646968",200,"02129","Charlestown"
"1687",14255219,"42.3669046","-71.03768085",45,"02129","Charlestown"
"1688",14533011,"42.38772842","-71.01339573",90,"02129","Charlestown"
"1689",4080000,"42.38661859","-71.00525682",72,"02129","Charlestown"
"1690",14844149,"42.37887544","-71.02910228",98,"02129","Charlestown"
"1691",7880828,"42.37783287","-71.03026247",79,"02129","Charlestown"
"1692",13064781,"42.37738068","-71.05041079",150,"02129","Charlestown"
"1693",1541166,"42.38159418","-71.07891531",143,"02129","Charlestown"
"1694",8454985,"42.37663435","-71.05237883",225,"02129","Charlestown"
"1695",14769652,"42.38370488","-71.06564447",160,"02129","Charlestown"
"1696",77681,"42.37853325","-71.06176887",160,"02129","Charlestown"
"1697",4112178,"42.38037398","-71.06910599",125,"02129","Medford Street / The Neck"
"1698",5684598,"42.3777236","-71.05132419",199,"02129","Charlestown"
"1699",7109689,"42.3764388","-71.06339455",600,"02129","Charlestown"
"1700",14924831,"42.38192063","-71.06883694",190,"02129","Medford Street / The Neck"
"1701",29765,"42.37833822","-71.06662682",295,"02129","Charlestown"
"1702",14660635,"42.37660329","-71.05380183",250,"02129","Medford Street / The Neck"
"1703",5813992,"42.37603276","-71.06591866",200,"02129","Charlestown"
"1704",3749523,"42.37191326","-71.0633302",500,"02129","Charlestown"
"1705",1587540,"42.37889813","-71.06118226",299,"02129","Charlestown"
"1706",10253899,"42.38092492","-71.06756116",250,"02129","Charlestown"
"1707",45987,"42.37404333","-71.06117667",125,"02129","Charlestown"
"1708",7009774,"42.38382414","-71.06766904",599,"02129","Medford Street / The Neck"
"1709",14136509,"42.38181092","-71.06597189",175,"02129","Charlestown"
"1710",5174821,"42.38018228","-71.06829119",150,"02129","Charlestown"
"1711",12432535,"42.38395795","-71.06771083",200,"02129","Charlestown"
"1712",8613870,"42.37980068","-71.06674953",150,"02129","Charlestown"
"1713",13414159,"42.37755837","-71.05133818",234,"02129","Charlestown"
"1714",2798599,"42.37406538","-71.06015515",200,"02129","Charlestown"
"1715",12825412,"42.37587128","-71.0575597",200,"02129","Charlestown"
"1716",14594810,"42.37999405","-71.0665246",249,"02129","Charlestown"
"1717",1421610,"42.37618094","-71.05987824",320,"02129","Charlestown"
"1718",619142,"42.37807869","-71.06343261",175,"02129","Charlestown"
"1719",93505,"42.37757885","-71.06376412",199,"02129","Medford Street / The Neck"
"1720",3721095,"42.38134841","-71.06190761",375,"02129","Charlestown"
"1721",44205,"42.37655111","-71.06676906",235,"02129","Charlestown"
"1722",4402259,"42.37767807","-71.06480029",175,"02129","Charlestown"
"1723",1223050,"42.37502381","-71.05921093",100,"02129","Charlestown"
"1724",189965,"42.37567506","-71.06080415",125,"02129","Charlestown"
"1725",6268805,"42.37653226","-71.06157887",260,"02129","Charlestown"
"1726",14834305,"t","House",NA,"02129","Charlestown"
"1727",14296152,"42.3837493","-71.07723139",55,"02129","Charlestown"
"1728",13951579,"42.38226549","-71.06999257",219,"02129","Medford Street / The Neck"
"1729",13163259,"42.37543954","-71.06413643",150,"02129","Charlestown"
"1730",11837857,"42.37999732","-71.06569763",350,"02129","Charlestown"
"1731",9822600,"42.37294842","-71.06250928",275,"02129","Charlestown"
"1732",11395461,"42.37355189","-71.06236329",300,"02129","Charlestown"
"1733",14013663,"42.37508433","-71.05812701",195,"02129","Charlestown"
"1734",5726250,"42.37994635","-71.06223271",325,"02129","Charlestown"
"1735",5628808,"42.37789505","-71.06568059",280,"02129","Charlestown"
"1736",5481243,"42.37649512","-71.05172461",150,"02129","Charlestown"
"1737",13083342,"42.38189203","-71.06485197",250,"02129","Charlestown"
"1738",13655073,"42.37423371","-71.06215495",150,"02129","Charlestown"
"1739",2810123,"42.38037692","-71.06232447",180,"02129","Charlestown"
"1740",14858782,"42.38453397","-71.07807748",50,"02129","Charlestown"
"1741",13032590,"42.38269276","-71.07809994",195,"02129","West End"
"1742",2660908,"42.38226806","-71.06583594",99,"02129","West End"
"1743",9132081,"42.37700923","-71.06573514",158,"02129","West End"
"1744",14292385,"42.37396961","-71.05828504",92,"02129","West End"
"1745",2167993,"42.37638503","-71.05136255",149,"02129","West End"
"1746",14013583,"42.37328253","-71.05815174",135,"02129","West End"
"1747",13063952,"42.38270478","-71.07877178",55,"02129","West End"
"1748",6886946,"42.38364153","-71.06878727",225,"02129","West End"
"1749",6378076,"42.38041052","-71.06245272",180,"02129","West End"
"1750",14537320,"42.37202022","-71.06143988",210,"02129","West End"
"1751",6690605,"42.37813619","-71.06328693",200,"02129","West End"
"1752",5592866,"42.38329857","-71.06858152",150,"02129","West End"
"1753",8442940,"42.37867758","-71.0633834",149,"02129","West End"
"1754",708802,"42.37754964","-71.06280467",150,"02129","West End"
"1755",1658983,"42.37785542","-71.06279709",155,"02129","West End"
"1756",6000531,"42.37415675","-71.06202513",249,"02129","West End"
"1757",13586128,"42.37465423","-71.05771054",315,"02129","West End"
"1758",9900315,"42.37394925","-71.06128123",150,"02129","West End"
"1759",11521541,"42.38195179","-71.06866985",680,"02129","West End"
"1760",13045194,"42.37158247","-71.06047509",349,"02129","West End"
"1761",8189821,"42.37588283","-71.05973715",200,"02114","West End"
"1762",1445064,"42.37963303","-71.06191588",49,"02114","West End"
"1763",13585624,"42.37499915","-71.05777501",250,"02114","West End"
"1764",14191723,"42.3790886","-71.06301538",195,"02114","West End"
"1765",6627802,"42.37525497","-71.05330863",1000,"02148","West End"
"1766",5076880,"42.37350982","-71.06314575",225,"02114","West End"
"1767",12356962,"42.38302343","-71.07122357",275,"02114","West End"
"1768",12372052,"42.38323056","-71.07732678",150,"02114","West End"
"1769",13830152,"42.38390708","-71.07878596",80,"02114","West End"
"1770",5719606,"42.3745555","-71.05977738",330,"02114","West End"
"1771",182613,"42.37738703","-71.0604352",169,"02114","West End"
"1772",5620496,"42.37816268","-71.06755657",165,"02114","West End"
"1773",82637,"42.3783338","-71.06181846",175,"02114","West End"
"1774",3820516,"42.37643549","-71.06535119",210,"02114","West End"
"1775",14501620,"42.37681268","-71.05375565",259,"02114","West End"
"1776",13371105,"42.38214292","-71.08064408",39,"02114","West End"
"1777",14632658,"42.38344851","-71.06511108",160,"02148","West End"
"1778",7321217,"42.38154089","-71.07023648",200,"02114","West End"
"1779",1102623,"42.37475773","-71.05941798",125,"02114","West End"
"1780",7472068,"42.37824827","-71.06198814",299,"02114","West End"
"1781",7053454,"42.38005488","-71.06324105",200,"02114","West End"
"1782",1755376,"42.36380266","-71.06776691",249,"02114","West End"
"1783",4917583,"42.36401182","-71.06782412",185,"02114","West End"
"1784",12130434,"42.36429053","-71.06837612",349,"02114","West End"
"1785",10118573,"42.36327128","-71.0694316",169,"02114","West End"
"1786",979759,"42.36623458","-71.06784618",310,"02114","West End"
"1787",14423483,"42.3642835","-71.06535459",119,"02114","Beacon Hill"
"1788",14404992,"42.3660401","-71.06971035",81,"02114","Beacon Hill"
"1789",8696236,"42.36542677","-71.06773018",105,"02114","Beacon Hill"
"1790",8814479,"42.3627073","-71.06547333",146,"02114","Beacon Hill"
"1791",8191739,"42.36319668","-71.06810432",145,"02114","Beacon Hill"
"1792",965554,"42.36435858","-71.06953391",349,"02114","Beacon Hill"
"1793",8814039,"42.36379199","-71.06400909",168,"02114","Beacon Hill"
"1794",8813451,"42.36385227","-71.06469886",224,"02114","Beacon Hill"
"1795",14908177,"42.36224577","-71.06783678",155,"02114","Beacon Hill"
"1796",1358531,"42.36334249","-71.06997794",299,"02114","Beacon Hill"
"1797",4602191,"42.36415711","-71.06811909",395,"02114","Beacon Hill"
"1798",7596262,"42.36502919","-71.06913787",169,"02114","Beacon Hill"
"1799",8191517,"42.36225166","-71.06804508",155,"02114","Beacon Hill"
"1800",12088322,"42.36550572","-71.06818136",249,"02114","Beacon Hill"
"1801",13545648,"42.36419492","-71.06430057",315,"02114","Beacon Hill"
"1802",10119075,"42.36481896","-71.06907672",199,"02114","Beacon Hill"
"1803",4467841,"42.3639001","-71.06997018",289,"02114","Beacon Hill"
"1804",3931204,"42.36404531","-71.06478588",220,"02114","Beacon Hill"
"1805",10118716,"42.36547468","-71.06891649",199,"02114","Beacon Hill"
"1806",9644312,"42.36129982","-71.0716176",95,"02114","Beacon Hill"
"1807",10118946,"42.3648619","-71.06715419",199,"02148","Beacon Hill"
"1808",10118379,"42.36318985","-71.06910538",169,"02114","Beacon Hill"
"1809",7857318,"42.36360383","-71.07035471",199,"02114","Beacon Hill"
"1810",10118091,"42.36523378","-71.06779638",169,"02114","Beacon Hill"
"1811",10052037,"42.36480167","-71.06865495",169,"02108","Beacon Hill"
"1812",10152056,"42.36480762","-71.06893039",169,"02114","Beacon Hill"
"1813",10119193,"42.36466804","-71.06942445",199,"02114","Beacon Hill"
"1814",10051649,"42.36479585","-71.07010306",199,"02114","Beacon Hill"
"1815",25418,"42.36494498","-71.0676682",249,"02114","Beacon Hill"
"1816",10051842,"42.36513193","-71.06975166",199,"02114","Beacon Hill"
"1817",7855702,"42.36514744","-71.06754833",199,"02114","Beacon Hill"
"1818",11967208,"42.36169551","-71.06575767",450,"02114","Beacon Hill"
"1819",4610745,"42.361232","-71.07050792",99,"02114","Beacon Hill"
"1820",23668,"42.36386502","-71.06895044",249,"02108","Beacon Hill"
"1821",10119327,"42.36329131","-71.06710682",199,"02114","Beacon Hill"
"1822",10327517,"42.36512257","-71.06859844",135,"02114","Beacon Hill"
"1823",6015995,"42.3637254","-71.06815872",189,"02108","Beacon Hill"
"1824",7308623,"42.36184586","-71.06834786",60,"02114","Beacon Hill"
"1825",4489920,"42.36340801","-71.0676339",209,"02114","Beacon Hill"
"1826",2769450,"42.3634202","-71.07108146",280,"02108","Beacon Hill"
"1827",14467554,"42.36354351","-71.06945967",275,"02108","Beacon Hill"
"1828",1867881,"42.36511606","-71.06926305",269,"02114","Beacon Hill"
"1829",1131634,"42.36459425","-71.0654831",219,"02114","Beacon Hill"
"1830",67774,"42.35866925","-71.06331527",110,"02108","Beacon Hill"
"1831",8309711,"42.36115666","-71.06603416",275,"02108","Beacon Hill"
"1832",5659866,"42.35781633","-71.06665887",200,"02114","Beacon Hill"
"1833",1303261,"42.35880311","-71.06972216",425,"02114","Beacon Hill"
"1834",6432655,"42.36059644","-71.06666051",150,"02108","Beacon Hill"
"1835",13249829,"42.36038188","-71.06780658",128,"02114","Beacon Hill"
"1836",4900659,"42.36062693","-71.06580134",177,"02114","Beacon Hill"
"1837",7928656,"42.3593429","-71.06879856",150,"02114","Beacon Hill"
"1838",9386847,"42.359355","-71.06436762",220,"02108","Beacon Hill"
"1839",6444148,"42.35997591","-71.06678112",155,"02108","Beacon Hill"
"1840",10311094,"42.35687786","-71.07395821",399,"02116","Beacon Hill"
"1841",9596153,"42.35805049","-71.07132939",159,"02108","Beacon Hill"
"1842",14025410,"42.35998238","-71.06812794",99,"02114","Beacon Hill"
"1843",3377871,"42.36082995","-71.06417988",120,"02114","Beacon Hill"
"1844",59776,"42.35770804","-71.0724202",270,"02108","Beacon Hill"
"1845",6488924,"42.36029553","-71.06958376",150,"02108","Beacon Hill"
"1846",9232355,"42.3583922","-71.06437784",89,"02108","Beacon Hill"
"1847",11202183,"42.35772102","-71.06628546",199,"02114","Beacon Hill"
"1848",4718577,"42.35766203","-71.0706934",120,"02114","Beacon Hill"
"1849",12648403,"42.3589034","-71.07009065",133,"02114","Beacon Hill"
"1850",13778731,"42.35913966","-71.07109732",275,"02108","Beacon Hill"
